Mode_Index,Frequency_THz,Cv_Contribution_eV_K
586,1.1686457352466761,8.39494931594807e-05
587,1.2435073185048564,8.366063614251881e-05
588,1.250205639172227,8.363397671343412e-05
589,1.30057786241994,8.34292463799316e-05
590,1.382962787214138,8.307838270447294e-05
591,1.4615603255416645,8.272536586418044e-05
592,1.5323315354074458,8.239246731685909e-05
593,1.5877720161460867,8.212187865180215e-05
594,0.7899832914888325,8.514848788536738e-05
595,0.8474151569134704,8.499532931270615e-05
596,0.9449050688057812,8.471162259649173e-05
597,1.0538951708830662,8.435949892519536e-05
598,1.1395865195664754,8.405709340186611e-05
599,1.1664462513345577,8.395772632063823e-05
600,1.1766149028825224,8.391954104687425e-05
601,1.262074124558897,8.358641355716941e-05
602,1.352863443210405,8.320886127473645e-05
603,1.4454920714533064,8.279897324919523e-05
604,0.8287772479111387,8.504617356177247e-05
605,0.862165659798384,8.495431497044041e-05
606,0.9373874819941957,8.473455551754722e-05
607,1.027469852054688,8.444823413285612e-05
608,1.0843278300601726,8.425465994995438e-05
609,1.0904245954947727,8.423331725058694e-05
610,1.14415214839923,8.404035636718716e-05
611,1.244563262055084,8.365644230335213e-05
612,0.8191598640451956,8.507198149141448e-05
613,0.8338907253002723,8.503233292650103e-05
614,0.9065188415645755,8.482687732445393e-05
615,1.0029304427484216,8.45287154575422e-05
616,1.0438624663043916,8.439344048313436e-05
617,1.0605908540347198,8.433667538936889e-05
618,0.7733177252384867,8.51909787493729e-05
619,0.7909968802481394,8.514587522394915e-05
620,0.893852604758053,8.486389890164674e-05
621,1.0134115237257326,8.449456767985083e-05
622,0.7303071842806699,8.529656319087446e-05
623,0.7721961974376198,8.519380658682836e-05
624,0.5370767294009315,8.569781306727516e-05
625,0.6949547922787686,8.53789339571566e-05
626,0.8579420189693167,8.496612884614388e-05
627,1.019219884647111,8.447549813217786e-05
628,1.1740276358825463,8.39292861971104e-05
629,1.3182624064159656,8.335559985344246e-05
630,1.4476527217184654,8.278911828668714e-05
631,1.5567103250676793,8.227453503996007e-05
632,1.638165915342119,8.186854809740822e-05
633,1.6841139299057055,8.163152087735453e-05
634,1.6911081227953828,8.159493916110612e-05
